,Rating,Reviews,Ratings
598,3.7 out of 5,"Dear system is getting hang every time , its waste of money.",3.7
599,3.7 out of 5,"Dear system is getting hang every time , its waste of money.",3.7
600,3.6 out of 5,"Dear system is getting hang every time , its waste of money.",3.6
601,3.6 out of 5,Nice product must buy and battery well backup as well performing awesome in sound connectivity is also good nice product,3.6
602,3.6 out of 5,Nice product must buy and battery well backup as well performing awesome in sound connectivity is also good nice product,3.6
603,3.6 out of 5,Nice product must buy and battery well backup as well performing awesome in sound connectivity is also good nice product,3.6
604,3.5 out of 5,Nice product must buy and battery well backup as well performing awesome in sound connectivity is also good nice product,3.5
605,3.5 out of 5,Very bad product. Started defect in 2months,3.5
606,3.5 out of 5,Very bad product. Started defect in 2months,3.5
607,3.5 out of 5,Very bad product. Started defect in 2months,3.5
608,4.5 out of 5,Very bad product. Started defect in 2months,4.5
609,4.5 out of 5,"Is the product same which I ordered?I ordered home theatre,first time also the same PDT,so I request for replacement, second time also the same mistake.Highly disappointed.How can I rate this pdt.The pdt has been changed.Feels very sad for 2nd time also.",4.5
610,4.5 out of 5,"Is the product same which I ordered?I ordered home theatre,first time also the same PDT,so I request for replacement, second time also the same mistake.Highly disappointed.How can I rate this pdt.The pdt has been changed.Feels very sad for 2nd time also.",4.5
611,4.5 out of 5,"Is the product same which I ordered?I ordered home theatre,first time also the same PDT,so I request for replacement, second time also the same mistake.Highly disappointed.How can I rate this pdt.The pdt has been changed.Feels very sad for 2nd time also.",4.5
612,4.1 out of 5,"Is the product same which I ordered?I ordered home theatre,first time also the same PDT,so I request for replacement, second time also the same mistake.Highly disappointed.How can I rate this pdt.The pdt has been changed.Feels very sad for 2nd time also.",4.1
613,4.1 out of 5,Good product for clear voice and speakers,4.1
614,4.1 out of 5,Good product for clear voice and speakers,4.1
615,4.1 out of 5,Good product for clear voice and speakers,4.1
616,3.4 out of 5,Good product for clear voice and speakers,3.4
617,3.4 out of 5,Not good quality,3.4
618,3.4 out of 5,Not good quality,3.4
619,3.4 out of 5,Not good quality,3.4
620,4.1 out of 5,Not good quality,4.1
621,4.1 out of 5, It's like brand new. i am very happy,4.1
622,4.1 out of 5, It's like brand new. i am very happy,4.1
623,4.1 out of 5,"Play Video
 It's like brand new. i am very happy",4.1
624,4.3 out of 5, It's like brand new. i am very happy,4.3
625,4.3 out of 5,"Pricing : Rock Bottom &
sound : Rock Solid

go for it ......
Proudly made in India

I was skeptical, even after seeing all many brand home theaters, what to buy ?
But I decided to go for this, considering its an Indian product and a new launch by Tronica.It seems be a very good decision.

I am writing this after using the speaker for 15 days.
For sound lovers , this is definitely a good catch.
As in this amount,we cant get such high quality anywhere else.

It is surely more than five stars!
Loved the features, all desired are there- fm/ pendrive/SD card/aux in front as well as rear / Bluetooth
&
Above all a good customer support.
I emailed them, & I got a call in no time.",4.3
626,4.3 out of 5,"Pricing : Rock Bottom &
sound : Rock Solid

go for it ......
Proudly made in India

I was skeptical, even after seeing all many brand home theaters, what to buy ?
But I decided to go for this, considering its an Indian product and a new launch by Tronica.It seems be a very good decision.

I am writing this after using the speaker for 15 days.
For sound lovers , this is definitely a good catch.
As in this amount,we cant get such high quality anywhere else.

It is surely more than five stars!
Loved the features, all desired are there- fm/ pendrive/SD card/aux in front as well as rear / Bluetooth
&
Above all a good customer support.
I emailed them, & I got a call in no time.",4.3
627,4.3 out of 5,"Pricing : Rock Bottom &
sound : Rock Solid

go for it ......
Proudly made in India

I was skeptical, even after seeing all many brand home theaters, what to buy ?
But I decided to go for this, considering its an Indian product and a new launch by Tronica.It seems be a very good decision.

I am writing this after using the speaker for 15 days.
For sound lovers , this is definitely a good catch.
As in this amount,we cant get such high quality anywhere else.

It is surely more than five stars!
Loved the features, all desired are there- fm/ pendrive/SD card/aux in front as well as rear / Bluetooth
&
Above all a good customer support.
I emailed them, & I got a call in no time.",4.3
628,3 out of 5,"Pricing : Rock Bottom &
sound : Rock Solid

go for it ......
Proudly made in India

I was skeptical, even after seeing all many brand home theaters, what to buy ?
But I decided to go for this, considering its an Indian product and a new launch by Tronica.It seems be a very good decision.

I am writing this after using the speaker for 15 days.
For sound lovers , this is definitely a good catch.
As in this amount,we cant get such high quality anywhere else.

It is surely more than five stars!
Loved the features, all desired are there- fm/ pendrive/SD card/aux in front as well as rear / Bluetooth
&
Above all a good customer support.
I emailed them, & I got a call in no time.",3
629,3 out of 5," Awsum bass and excellent trebble
You will get the thing u paid for
Dont think twice just go for it
Use headphones to listen to this clip",3
630,3 out of 5," Awsum bass and excellent trebble
You will get the thing u paid for
Dont think twice just go for it
Use headphones to listen to this clip",3
631,3 out of 5,"Play Video
 Awsum bass and excellent trebble
You will get the thing u paid for
Dont think twice just go for it
Use headphones to listen to this clip",3
632,3.5 out of 5," Awsum bass and excellent trebble
You will get the thing u paid for
Dont think twice just go for it
Use headphones to listen to this clip",3.5
633,3.5 out of 5, There's a clear white noise (like the one we hear on FM) along with songs playback. It is clearly distinguishable when you play a song and pause it in the middle. Did not expect it from boAt,3.5
634,3.5 out of 5, There's a clear white noise (like the one we hear on FM) along with songs playback. It is clearly distinguishable when you play a song and pause it in the middle. Did not expect it from boAt,3.5
635,3.5 out of 5,"Play Video
 There's a clear white noise (like the one we hear on FM) along with songs playback. It is clearly distinguishable when you play a song and pause it in the middle. Did not expect it from boAt",3.5
